item_name,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28,2026-03-01,2026-03-02,2026-03-03,2026-03-04,2026-03-05,2026-03-06,2026-03-07,2026-03-08,2026-03-09,2026-03-10,2026-03-11,2026-03-12,2026-03-13,2026-03-14,2026-03-15,2026-03-16,2026-03-17,2026-03-18,2026-03-19,2026-03-20,2026-03-21,2026-03-22,2026-03-23,2026-03-24,2026-03-25,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24,2026-04-25,2026-04-26,2026-04-27,2026-04-28,2026-04-29,2026-04-30,2026-05-01,2026-05-02,2026-05-03,2026-05-04,2026-05-05,2026-05-06,2026-05-07,2026-05-08,2026-05-09,2026-05-10,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-16,2026-05-17,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-23,2026-05-24,2026-05-25,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-05-30,2026-05-31,2026-06-01,2026-06-02,2026-06-03,2026-06-04,2026-06-05,2026-06-06,2026-06-07,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-13,2026-06-14,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-20,2026-06-21,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-27,2026-06-28,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-04,2026-07-05,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-11,2026-07-12,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-17,2026-07-18,2026-07-19,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-25,2026-07-26,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-07,2026-08-08,2026-08-09,2026-08-10,2026-08-11,2026-08-12,2026-08-13,2026-08-14,2026-08-15,2026-08-16,2026-08-17,2026-08-18,2026-08-19,2026-08-20,2026-08-21,2026-08-22,2026-08-23,2026-08-24,2026-08-25,2026-08-26,2026-08-27,2026-08-28,2026-08-29,2026-08-30,2026-08-31,2026-09-01,2026-09-02,2026-09-03,2026-09-04,2026-09-05,2026-09-06,2026-09-07
재봉술 : 업화 [15-18],45990.0,28450,22487,44674,49875,47910,54665,51489,44977,28451,42204,46203,45539,54832,54156,37551.0,35161.0,42876.0,48106.0,47147.0,55373.0,55400.0,36984.0,27378.0,51797.0,59774.0,52947.0,67856.0,63178.0,52840.0,45208.0,51668.0,59985,55811.0,68699.0,62425.0,43412.0,47845.0,55775.0,60246.0,67750.0,72665,68762.0,45693.0,54895.0,50112.0,59522.0,57726.0,69344.0,71927.0,40719.0,42572.0,67428,55576.0,56272.0,76973.0,78011.0,54178.0,35694.0,62731.0,58198.0,60551.0,75333.0,68729.0,46730.0,41772.0,53257.0,56083.0,64152.0,53866.0,52400.0,34456.0,68208.0,40552.0,50002.0,42233.0,60052.0,61531.0,39142.0,32268.0,47989.0,48334.0,52633.0,49542.0,54803.0,36550.0,34659,38628.0,42310,41742,47578,42401.0,44224.0,34980,35044.0,41924.0,49614,68658.0,52349,36936,35651.0,52503.0,44022.0,32295.0,39466.0,36341.0,30274.0,21925.0,51915.0,34067.0,30069.0,33092.0,38026,30490,21662,32000.0,28966.0,25689.0,50521.0,60345.0,37691.0,19359.0,133648.0,132023.0,216620.0,97177.0,155208.0,83416.0,120808.0,82157.0,81995.0,140550.0,64689.0,64963.0,46561.0,57287.0,512349.0,85129.0,77871.0,88861.0,85856.0,55587.0,110276.0,64399.0,79670.0,66459.0,80511.0,69180.0,58634.0,41877.0,51771.0,62479.0,56593.0,57595.0,59897.0,42367.0,37361.0,52758.0,48596.0,44789.0,70327.0,57225.0,42389.0,39239.0,44935.0,42852.0,41467.0,47291.0,65794.0,40364.0,42243.0,40158.0,46059.0,41354.0,45889.0,58070.0,51459.0,43933.0,36063.0,36669.0,46090.0,54421.0,48340.0,35817.0,34694.0,47192.0,34591.0,41517.0,47661.0,53668.0,38393.0,39202.0,41797.0,42427.0,32153.0,42402.0,41201.0,7234.0
재봉술 : 업화 [19-20],18862.0,11377,10878,25014,24554,22319,24078,21264,19142,11102,24532,25444,25198,29214,27089,15875.0,14141.0,23118.0,24682.0,23426.0,28439.0,26031.0,16381.0,13878.0,27548.0,26400.0,25494.0,29649.0,25236.0,15777.0,15156.0,26689.0,25492,23870.0,26414.0,25680.0,13467.0,12893.0,23764.0,25312.0,22420.0,25991,22962.0,15237.0,11400.0,24416.0,26692.0,24676.0,26210.0,25619.0,13486.0,13249.0,23628,23240.0,25071.0,30099.0,27114.0,16153.0,12468.0,27684.0,24932.0,23378.0,25873.0,24963.0,17348.0,12969.0,25798.0,23189.0,27673.0,23039.0,20530.0,15869.0,16758.0,25119.0,24345.0,20360.0,26014.0,21788.0,14878.0,12695.0,25073.0,24239.0,21219.0,23444.0,21347.0,13286.0,12203,19734.0,18289,18803,20178,19469.0,16227.0,13636,22782.0,19925.0,18027,19011.0,25298,17089,13917.0,26281.0,19669.0,16513.0,18203.0,16815.0,10206.0,9991.0,17194.0,15854.0,14186.0,17081.0,15080,9830,10717,17570.0,14706.0,12822.0,20910.0,20755.0,12620.0,9197.0,154528.0,110272.0,60215.0,55535.0,42293.0,28518.0,21787.0,38671.0,35178.0,29225.0,32486.0,30376.0,17905.0,16319.0,127081.0,80304.0,61057.0,60523.0,51858.0,31810.0,26601.0,46018.0,40562.0,47959.0,40749.0,35640.0,27037.0,22982.0,38749.0,35633.0,32487.0,37528.0,33673.0,21714.0,19680.0,34439.0,35107.0,33997.0,35487.0,32336.0,22086.0,19546.0,34020.0,29976.0,26576.0,28939.0,28977.0,24316.0,22386.0,26876.0,23657.0,23346.0,27233.0,26063.0,27153.0,18037.0,24562.0,21589.0,21174.0,25453.0,24502.0,18813.0,17452.0,23031.0,22731.0,19988.0,25608.0,25246.0,17887.0,16008.0,21975.0,21477.0,19479.0,24170.0,23260.0,3273.0
전기 수류탄,0.0,0,150,200,0,0,100,375,0,0,0,0,0,105,255,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,15,0.0,0.0,0.0,0.0,9.0,100.0,0.0,960.0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,370.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,133.0,0.0,0.0,266.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,30.0,0,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0,385.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,70.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,100.0,515.0,130.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,300.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
전문가용 제작 키트,1075.0,744,728,484,546,727,1045,1045,1223,846,476,701,798,1128,1160,1000.0,907.0,653.0,875.0,973.0,1217.0,1525.0,942.0,939.0,593.0,648.0,673.0,808.0,1063.0,961.0,812.0,420.0,603,568.0,777.0,782.0,713.0,725.0,379.0,603.0,749.0,924,918.0,869.0,885.0,463.0,729.0,780.0,970.0,737.0,749.0,716.0,313,614.0,578.0,880.0,829.0,771.0,753.0,356.0,536.0,722.0,1250.0,1361.0,1144.0,595.0,330.0,485.0,562.0,758.0,810.0,812.0,906.0,454.0,464.0,490.0,737.0,642.0,495.0,627.0,392.0,753.0,649.0,570.0,689.0,520.0,492,300.0,451,557,591,463.0,724.0,799,548.0,457.0,446,585.0,523,503,531.0,264.0,482.0,466.0,620.0,581.0,538.0,623.0,216.0,875.0,465.0,476.0,532,323,438,218.0,420.0,343.0,456.0,594.0,517.0,682.0,375.0,708.0,866.0,1067.0,1120.0,994.0,1051.0,560.0,923.0,943.0,1254.0,1447.0,1322.0,1097.0,663.0,1043.0,851.0,1205.0,1306.0,980.0,1231.0,457.0,672.0,907.0,1085.0,1162.0,881.0,951.0,612.0,582.0,768.0,1060.0,1081.0,1071.0,1324.0,395.0,708.0,664.0,744.0,1067.0,890.0,948.0,384.0,604.0,599.0,662.0,1121.0,783.0,871.0,501.0,528.0,696.0,869.0,912.0,1212.0,727.0,424.0,868.0,965.0,879.0,1142.0,1047.0,826.0,771.0,668.0,743.0,998.0,918.0,701.0,863.0,547.0,807.0,893.0,1219.0,1110.0,351.0
점토 수류탄,323.0,0,119,65,0,0,0,70,200,15,33,15,0,0,0,0.0,99.0,0.0,15.0,33.0,0.0,200.0,317.0,10.0,33.0,0.0,0.0,0.0,0.0,71.0,0.0,300.0,45,0.0,0.0,0.0,0.0,0.0,133.0,0.0,959.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,300.0,100.0,0.0,0.0,100.0,15.0,0.0,10.0,1000.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,2.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0.0,0,0,30,0.0,0.0,150,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,0.0,0.0,0.0,6.0,0,417,0,20.0,100.0,30.0,0.0,1.0,273.0,0.0,0.0,0.0,60.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,96.0,75.0,0.0,400.0,200.0,100.0,300.0,0.0,1000.0,1.0,0.0,475.0,1.0,0.0,3.0,0.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
정령의 회복약,98105.0,58930,48397,112071,102614,84793,99813,88806,55459,35071,109002,105565,78041,80983,69945,36678.0,30473.0,106264.0,100589.0,90235.0,110493.0,91730.0,55371.0,60740.0,315576.0,248786.0,197173.0,214373.0,192305.0,87607.0,64535.0,196269.0,169526,143264.0,161607.0,183590.0,65515.0,49958.0,168597.0,127872.0,100114.0,96593,77784.0,39245.0,43720.0,84521.0,86731.0,58630.0,71318.0,75106.0,35303.0,26894.0,76604,68330.0,58644.0,72630.0,63114.0,48121.0,48039.0,124013.0,127495.0,141772.0,123098.0,129235.0,62626.0,47385.0,72258.0,45906.0,46622.0,84655.0,65104.0,49524.0,48660.0,49186.0,43186.0,48931.0,41063.0,46380.0,54202.0,26043.0,65934.0,65273.0,79524.0,80854.0,87927.0,53474.0,41672,146284.0,138824,161757,200376,136535.0,120831.0,96304,148137.0,89272.0,98425,89121.0,106270,133228,43693.0,125427.0,85649.0,82792.0,93164.0,87173.0,47183.0,40627.0,92806.0,81090.0,79336.0,87581.0,81435,40624,39070,84399.0,65745.0,54688.0,53703.0,32823.0,50291.0,21434.0,24808.0,16993.0,37443.0,29124.0,16565.0,14627.0,35382.0,23780.0,22562.0,39616.0,79182.0,39971.0,57499.0,28798.0,36260.0,22620.0,26409.0,40453.0,37304.0,33491.0,20261.0,51341.0,30886.0,58212.0,90147.0,46826.0,67895.0,24024.0,46987.0,67015.0,77885.0,37010.0,69211.0,73139.0,29803.0,91629.0,42000.0,56898.0,57141.0,66768.0,67263.0,51721.0,166985.0,115850.0,109249.0,126104.0,98951.0,50623.0,49291.0,69524.0,81797.0,45784.0,51844.0,51553.0,46983.0,28567.0,56457.0,56562.0,38850.0,49998.0,64166.0,52515.0,135122.0,59727.0,84434.0,75932.0,87764.0,82054.0,58266.0,39165.0,71308.0,75770.0,63391.0,75076.0,67992.0,7463.0
정제된 수호강석,48883.0,37286,30999,30153,36010,37460,54785,50972,55244,35798,31600,34691,34507,44654,41337,39243.0,41515.0,43169.0,33817.0,37771.0,43366.0,44029.0,38795.0,33462.0,27941.0,33167.0,22410.0,34955.0,41569.0,31033.0,30471.0,22645.0,30916,28559.0,37344.0,45760.0,34312.0,32878.0,29103.0,30739.0,47252.0,37731,31979.0,29765.0,26726.0,34469.0,42422.0,36123.0,39685.0,27997.0,36401.0,32940.0,26424,29334.0,18034.0,31033.0,37395.0,23359.0,22590.0,21274.0,18368.0,20233.0,38478.0,27959.0,18154.0,18342.0,16688.0,12157.0,23874.0,23622.0,35198.0,18444.0,20482.0,25829.0,18318.0,14395.0,23975.0,22076.0,23320.0,19411.0,30465.0,36478.0,21433.0,33635.0,34388.0,27479.0,42410,44152.0,31530,19907,28599,32176.0,43603.0,27483,28166.0,26928.0,31204,23591.0,40479,17608,31909.0,20824.0,17536.0,19639.0,22229.0,24870.0,17275.0,20119.0,16281.0,27622.0,16206.0,18489.0,18700,15725,14241,25184.0,22700.0,12696.0,24117.0,34949.0,20073.0,27903.0,72228.0,118084.0,74314.0,60685.0,49019.0,86524.0,20384.0,24584.0,27920.0,56241.0,70431.0,225896.0,207363.0,31889.0,232536.0,51482.0,47854.0,60934.0,37778.0,236637.0,22466.0,30501.0,102810.0,80684.0,497358.0,380914.0,41364.0,51586.0,50404.0,55505.0,37698.0,15304.0,42240.0,15221.0,86668.0,92490.0,23953.0,98843.0,20935.0,36897.0,40571.0,46259.0,37894.0,29921.0,19897.0,41382.0,12124.0,39387.0,30553.0,18826.0,21340.0,26176.0,17857.0,24574.0,29916.0,51520.0,28988.0,36167.0,37698.0,9863.0,22587.0,8431.0,7869.0,27367.0,18721.0,19481.0,30310.0,52536.0,9823.0,22157.0,19463.0,9239.0,20991.0,30228.0,9142.0,2001.0
정제된 파괴강석,48110.0,22103,21527,40733,39379,31496,31803,42000,66849,28806,32734,41597,37696,26985,26834,26865.0,42034.0,19239.0,25552.0,38975.0,24333.0,26821.0,20239.0,16719.0,27916.0,18779.0,27233.0,37096.0,22111.0,17541.0,18250.0,14879.0,19988,28794.0,28598.0,25388.0,18801.0,26194.0,36487.0,37536.0,20304.0,16411,20503.0,20739.0,14289.0,14811.0,10897.0,17559.0,15122.0,17295.0,13538.0,11258.0,10882,20471.0,19450.0,32171.0,25502.0,22306.0,14378.0,11170.0,14367.0,22527.0,15668.0,22286.0,15835.0,9463.0,15212.0,20011.0,18393.0,10936.0,8718.0,16076.0,9891.0,11008.0,10715.0,8250.0,14539.0,10044.0,6445.0,12555.0,11437.0,11313.0,13668.0,14634.0,14051.0,9888.0,9070,12309.0,10385,20558,12676,12740.0,13025.0,8929,6186.0,6481.0,11452,11819.0,15370,9520,10346.0,10859.0,9910.0,9021.0,16643.0,10944.0,5643.0,6404.0,11986.0,17265.0,13777.0,14161.0,15601,18569,15567,10581.0,6500.0,7410.0,17410.0,36103.0,17254.0,32093.0,77460.0,133526.0,79591.0,76022.0,57052.0,36605.0,29690.0,15075.0,31637.0,22195.0,31755.0,17651.0,44733.0,18354.0,111308.0,82519.0,72760.0,77969.0,74716.0,15874.0,9651.0,13319.0,14442.0,14169.0,18495.0,14596.0,16687.0,6727.0,5233.0,14873.0,17423.0,12045.0,12787.0,8042.0,10154.0,7171.0,5640.0,5398.0,9810.0,14138.0,12996.0,5276.0,16628.0,6892.0,7639.0,8577.0,18701.0,7088.0,8085.0,4572.0,7103.0,7228.0,10592.0,12204.0,4611.0,9160.0,6896.0,8515.0,4223.0,7713.0,3984.0,2556.0,3245.0,3392.0,3008.0,3794.0,1859.0,12477.0,1850.0,12651.0,2472.0,3516.0,3134.0,10290.0,3829.0,1934.0
진군의 깃발,12.0,60,90,8,29,1150,0,175,0,0,11,40,59,126,0,0.0,211.0,100.0,15.0,0.0,50.0,1.0,0.0,247.0,180.0,20.0,0.0,20.0,46.0,3.0,0.0,20.0,0,0.0,20.0,163.0,0.0,0.0,118.0,0.0,113.0,0,55.0,0.0,28.0,1.0,41.0,150.0,0.0,11.0,6.0,0.0,1,197.0,0.0,0.0,10.0,0.0,12.0,23.0,10.0,0.0,3.0,5.0,0.0,0.0,0.0,25.0,5.0,200.0,0.0,145.0,0.0,45.0,10.0,0.0,22.0,0.0,2.0,0.0,10.0,0.0,5.0,34.0,5.0,36.0,0,200.0,150,60,44,160.0,0.0,0,0.0,0.0,0,84.0,10,10,3.0,191.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0,0,88,128.0,110.0,0.0,96.0,511.0,0.0,10.0,15.0,20.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,0.0,7.0,0.0,1.0,100.0,0.0,10.0,0.0,0.0,113.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,50.0,0.0,62.0,10.0,4.0,0.0,0.0,0.0,200.0,105.0,121.0,1.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,22.0,10.0,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,123.0,0.0,160.0,2.0,22.0,
진귀한 가죽,2598.0,1571,2006,967,2224,1921,3146,2132,8153,1481,1237,2212,4108,4236,4140,3374.0,3123.0,3598.0,2840.0,4366.0,2221.0,4051.0,4156.0,7064.0,3789.0,3232.0,2035.0,2712.0,2937.0,2014.0,4343.0,1078.0,3449,2906.0,2385.0,2959.0,1889.0,4397.0,1059.0,2181.0,2285.0,4358,4373.0,1665.0,2469.0,2064.0,1644.0,1453.0,2958.0,1936.0,2637.0,3717.0,2196,3519.0,1054.0,1608.0,2066.0,3910.0,2206.0,1700.0,3280.0,1865.0,1595.0,3955.0,2853.0,2679.0,2867.0,2417.0,4276.0,4096.0,2001.0,3465.0,3018.0,1273.0,2800.0,1659.0,1632.0,1387.0,1723.0,750.0,1301.0,983.0,1436.0,1629.0,4383.0,2628.0,2114,1467.0,2828,1732,2339,1981.0,3000.0,2418,2815.0,2230.0,1805,2900.0,2872,1729,4357.0,2461.0,2705.0,1596.0,1413.0,20493.0,1097.0,2736.0,2766.0,3114.0,1433.0,2483.0,2827,975,1208,2110.0,2100.0,2811.0,8296.0,2747.0,2173.0,1940.0,2440.0,3265.0,1445.0,3010.0,2483.0,1452.0,1897.0,1666.0,1441.0,2969.0,3264.0,2872.0,2784.0,3381.0,1497.0,1712.0,5778.0,4145.0,2335.0,1538.0,8589.0,2153.0,1318.0,3335.0,2295.0,2252.0,1220.0,2821.0,2160.0,1023.0,1292.0,4093.0,4169.0,1737.0,1760.0,1987.0,1430.0,6435.0,2802.0,2962.0,2303.0,1629.0,3492.0,1994.0,1311.0,1873.0,4333.0,7077.0,3496.0,1830.0,1264.0,1871.0,2604.0,2948.0,2790.0,1786.0,2773.0,1373.0,1775.0,3662.0,7375.0,2416.0,2657.0,2261.0,2481.0,1688.0,3994.0,3955.0,2212.0,2653.0,3349.0,2323.0,5146.0,3457.0,3134.0,500.0
진귀한 유물,27359.0,20228,21596,13605,29602,20018,35836,31981,289453,25734,14851,17985,24609,31842,27004,21736.0,31389.0,22350.0,43943.0,33404.0,29843.0,38863.0,27535.0,55466.0,16001.0,20737.0,35924.0,36868.0,26381.0,94167.0,33158.0,13662.0,31853,88929.0,22589.0,30191.0,21842.0,42789.0,17302.0,19421.0,26211.0,35802,26677.0,24294.0,18446.0,18245.0,16765.0,17935.0,23279.0,25857.0,21683.0,22950.0,10713,19967.0,16925.0,24276.0,19592.0,18927.0,25342.0,13572.0,15079.0,28609.0,41543.0,20962.0,28921.0,21210.0,18462.0,27828.0,22186.0,26751.0,32319.0,23422.0,27942.0,15689.0,17582.0,13949.0,17170.0,19667.0,37086.0,16786.0,22347.0,15274.0,27019.0,18600.0,24117.0,11712.0,17412,8724.0,22312,15294,34074,19268.0,21037.0,23769,19880.0,25940.0,37076,18901.0,19827,16588,23258.0,37231.0,18585.0,18854.0,31880.0,59845.0,77010.0,30369.0,29231.0,30123.0,22230.0,15849.0,28501,15973,27035,8697.0,17770.0,19077.0,23030.0,21410.0,77945.0,20997.0,19943.0,30703.0,40102.0,57120.0,29857.0,29200.0,16532.0,21569.0,21570.0,22399.0,25263.0,25825.0,15893.0,21960.0,21249.0,53305.0,17916.0,29241.0,24076.0,31032.0,27890.0,18388.0,22963.0,17329.0,33416.0,18487.0,21529.0,19301.0,9276.0,15302.0,27682.0,20680.0,23328.0,21149.0,26519.0,18427.0,19311.0,28460.0,20452.0,27109.0,24554.0,25093.0,20542.0,18163.0,25129.0,42189.0,31356.0,29845.0,26623.0,16519.0,26086.0,32028.0,33070.0,27153.0,34040.0,19001.0,18906.0,35316.0,32010.0,47384.0,36032.0,25965.0,27995.0,21885.0,14232.0,19259.0,27008.0,34892.0,23799.0,25469.0,29678.0,19965.0,41508.0,29964.0,24913.0,6185.0
찬란한 명예의 돌파석,112276.0,92181,83068,65833,90515,73887,96358,122176,110019,93205,72558,81921,74288,99001,118187,88858.0,87922.0,66525.0,56668.0,62648.0,81209.0,85868.0,55995.0,66125.0,53000.0,57581.0,55317.0,77617.0,128763.0,53482.0,50368.0,50022.0,44858,45036.0,54627.0,81104.0,63586.0,41471.0,43430.0,44651.0,62482.0,60414,55936.0,49594.0,48243.0,39407.0,36877.0,51191.0,51692.0,63663.0,52905.0,43215.0,40855,44992.0,39731.0,52454.0,52355.0,40316.0,38996.0,28633.0,35944.0,41744.0,54798.0,57457.0,34378.0,42318.0,32688.0,25474.0,47134.0,46911.0,40419.0,44573.0,45099.0,38741.0,29863.0,35358.0,42663.0,50404.0,32573.0,27718.0,54019.0,40423.0,43352.0,51774.0,61985.0,39917.0,48133,47339.0,48775,34765,35985,61668.0,50571.0,46161,29699.0,38257.0,31835,37517.0,53547,45532,33908.0,42888.0,25647.0,37245.0,40407.0,44816.0,42471.0,32855.0,47950.0,41648.0,46492.0,49380.0,51635,42320,30557,33701.0,34845.0,37884.0,53332.0,79162.0,66797.0,64172.0,32796.0,40617.0,55034.0,23731.0,25603.0,29890.0,18792.0,23607.0,24928.0,19244.0,43369.0,19568.0,12548.0,14527.0,39866.0,23685.0,23291.0,30234.0,26376.0,4583.0,11450.0,12039.0,9645.0,3549.0,9597.0,17616.0,12382.0,16967.0,6670.0,4326.0,2263.0,15370.0,13786.0,8439.0,5267.0,1669.0,4744.0,1467.0,521.0,1591.0,5091.0,35427.0,634.0,2604.0,4293.0,7379.0,6123.0,17157.0,7027.0,18374.0,3005.0,1671.0,7853.0,3596.0,6334.0,2932.0,750.0,4751.0,1053.0,5117.0,7550.0,596.0,1810.0,2387.0,2883.0,4984.0,4951.0,926.0,2318.0,493.0,32631.0,26.0,1437.0,3329.0,4814.0,17.0
천둥 물약,,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,20.0,0.0,4.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,996.0,2.0,0.0,0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,311.0,90.0,5.0,4.0,15.0,792.0,0.0,0.0,75.0,0.0,0.0,29.0,0.0,40.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,60.0,0.0,0.0,0.0,0.0,0.0,118.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
철광석,26858.0,20538,20424,15995,19084,18822,19827,19429,18796,16820,17013,15960,19297,21481,26382,19639.0,21125.0,19420.0,21228.0,20782.0,24710.0,27411.0,26068.0,26085.0,23535.0,20917.0,22500.0,24958.0,27100.0,24340.0,23495.0,18390.0,18057,17111.0,20504.0,25811.0,17407.0,16881.0,13619.0,16754.0,15155.0,19934,23119.0,18493.0,18133.0,15072.0,17763.0,19363.0,19003.0,21459.0,21215.0,18687.0,18575,15349.0,16055.0,24130.0,21347.0,24336.0,15020.0,13026.0,16762.0,18807.0,19905.0,19279.0,18732.0,15351.0,12645.0,18016.0,16954.0,18491.0,17955.0,18081.0,21072.0,17177.0,15898.0,15460.0,15684.0,15319.0,13496.0,14175.0,14887.0,14699.0,14784.0,13270.0,19249.0,12517.0,12599,17028.0,17763,23400,23321,24869.0,24524.0,24021,18127.0,16294.0,17718,17657.0,19166,17826,15628.0,19400.0,18457.0,18965.0,20848.0,24510.0,17712.0,16222.0,16130.0,15003.0,16137.0,15600.0,15944,15925,13920,13752.0,10807.0,10894.0,14102.0,18456.0,16356.0,13179.0,14767.0,20350.0,22444.0,24489.0,21716.0,18163.0,18707.0,19443.0,19638.0,15421.0,19334.0,20328.0,20323.0,18820.0,18384.0,19369.0,19702.0,19032.0,25200.0,15890.0,16940.0,15486.0,17719.0,23867.0,16771.0,18300.0,16214.0,16935.0,15585.0,21813.0,16835.0,20868.0,27967.0,24383.0,20878.0,17954.0,17734.0,12982.0,19338.0,22687.0,21228.0,22616.0,20258.0,15306.0,16023.0,18869.0,27680.0,23679.0,18758.0,17726.0,17215.0,17674.0,18074.0,23711.0,14982.0,14682.0,16242.0,13767.0,15462.0,19746.0,23788.0,17427.0,15157.0,18687.0,20541.0,16012.0,21312.0,15496.0,13424.0,16350.0,18014.0,13469.0,14415.0,15236.0,19987.0,4769.0
